"","LODGEMENT.DATE","BILLING.DOC","fuel_surcharge_pct"
"141",20240129,7814677379,0.117115976275197
"142",20240129,7814677391,0.117195185988739
"143",20240129,7814677397,0.117257711387539
"144",20240129,7814677880,0.116765668344463
"145",20240129,7814677881,0.117113549955417
"146",20240129,7814677882,0.117647058823529
"147",20240129,7814677883,0.117075938783607
"148",20240129,7814677884,0.117178220672953
"149",20240129,7814677988,0.116924384053176
"150",20240129,7814678011,0.117059633024183
"151",20240129,7814680082,0.116483516483516
"152",20240129,7814681586,0.116915082926185
"153",20240129,7814681588,0.117113637851854
"154",20240129,7814681590,0.117480596703944
"155",20240129,7814681881,0.117081287088418
"156",20240129,7814681883,0.117309503058046
"157",20240129,7814681885,0.11713211963952
"158",20240129,7814681886,0.116946542158811
"159",20240129,7814681887,0.11754068716094
"160",20240129,7814681901,0.117259220240869
"161",20240129,7814681906,0.117211319370132
"162",20240129,7814681912,0.117326523895501
"163",20240129,7814681915,0.117191593645112
"164",20240129,7814681918,0.117245577447155
"165",20240129,7814682565,0.117252648059508
"166",20240129,7814682568,0.117073288424317
"167",20240129,7814682572,0.11699295287884
"168",20240129,7814682573,0.117494797746536
"169",20240129,7814682576,0.117206049585513
"170",20240129,7814682577,0.117298771674116
"171",20240129,7814682578,0.117107252210282
"172",20240129,7814682653,0.117133901065539
"173",20240129,7814682660,0.116947422990209
"174",20240129,7814682662,0.117211496273127
"175",20240129,7814682666,0.116927760167953
"176",20240129,7814683336,0.117070051924355
"177",20240129,7814683343,0.117189342387984
"178",20240129,7814683344,0.11714699104878
"179",20240129,7814683347,0.117392510500811
"180",20240129,7814683348,0.117193831401706
"181",20240129,7814683349,0.117325758141521
"182",20240129,7814683879,0.117438384658229
"183",20240129,7814683884,0.117148370008476
"184",20240129,7814683888,0.117159877393639
"185",20240129,7814683897,0.117258754415911
"186",20240129,7814683898,0.116958233974935
"187",20240129,7814684747,0.117093886067377
"188",20240129,7814684748,0.11697942095351
"189",20240129,7814684750,0.116839646630601
"190",20240129,7814685284,0.117065424720066
"191",20240129,7814685287,0.116848793189677
"192",20240129,7814685290,0.117002031002206
"193",20240129,7814685291,0.117268165110963
"194",20240129,7814685315,0.116978063001422
"195",20240129,7814685316,0.11691598940149
"196",20240129,7814685317,0.116966580976864
"197",20240129,7814685319,0.116964393105659
"198",20240129,7814686406,0.116918479027544
"199",20240129,7814686413,0.117008410543585
"200",20240129,7814686415,0.117023873317601
"201",20240129,7814687151,0.117231745072869
"202",20240129,7814687154,0.117222846774738
"203",20240129,7814687157,0.117140707154124
"204",20240129,7814687499,0.116483516483516
"205",20240129,7814687501,0.116834516700293
"206",20240129,7814689080,0.116831683168317
"207",20240129,7814689081,0.116483516483516
"208",20240129,7814689082,0.116966580976864
"209",20240129,7814689083,0.117283092948
"210",20240129,7814689084,0.117112830589451
"211",20240129,7814689630,0.11702585377432
"212",20240129,7814689634,0.116754639063322
"213",20240129,7814689636,0.117344792624705
"214",20240129,7814689637,0.117259696363795
"215",20240129,7814689639,0.116750803633822
"216",20240129,7814689942,0.117109862098467
"217",20240129,7814689945,0.117091212572166
"218",20240129,7814689951,0.117074570780964
"219",20240129,7814689952,0.117229129662522
"220",20240129,7814690123,0.117305057958062
"221",20240129,7814690250,0.11727078891258
"222",20240129,7814690254,0.116990546584875
"223",20240129,7814690256,0.117069862950148
"224",20240129,7814690268,0.116946261224696
"225",20240129,7814690957,0.116953394613447
"226",20240129,7814690961,0.117091816522664
"227",20240129,7814690969,0.117046008569005
"228",20240129,7814690975,0.117070301853995
"229",20240129,7814692233,0.117175166023718
"230",20240129,7814692234,0.117215128150562
"231",20240129,7814692235,0.117207245524636
"232",20240129,7814692236,0.117199506246254
"233",20240129,7814692699,0.117147224587524
"234",20240129,7814692706,0.11719117363958
"235",20240129,7814692713,0.11713418233581
"236",20240129,7814692718,0.117086262694383
"237",20240129,7814694781,0.117123904085637
"238",20240129,7814694789,0.117136961693052
"239",20240129,7814694810,0.117151932499502
"240",20240129,7814695474,0.117097289484185
"241",20240129,7814695476,0.117080770711201
"242",20240129,7814695481,0.117132191722103
"243",20240129,7814695485,0.117107269064279
"244",20240129,7814695691,0.117214392656538
"245",20240129,7814695692,0.117381130922624
"246",20240129,7814695771,0.117152045905485
"247",20240129,7814695773,0.117647058823529
"248",20240129,7814695775,0.117194891603706
"249",20240129,7814695777,0.117125145279301
"250",20240129,7814695780,0.117106905242523
"251",20240129,7814696014,0.117094017094017
"252",20240129,7814696472,0.116978725783212
"253",20240129,7814696484,0.117333333333333
"254",20240129,7814696514,0.117526863012818
"255",20240129,7814696679,0.11720005770645
"256",20240129,7814696680,0.116937698038788
"257",20240129,7814696942,0.116812583798301
"258",20240129,7814696943,0.117290102047157
"259",20240129,7814697274,0.117054462781072
"260",20240129,7814697587,0.11712063082149
"261",20240129,7814697591,0.117511520737327
"262",20240129,7814698677,0.117196773795326
"263",20240129,7814698686,0.117154216068047
"264",20240129,7814698713,0.117206424556778
"265",20240129,7814698716,0.1170065163137
"266",20240129,7814698720,0.117048397256439
"267",20240129,7814698863,0.117451373587938
"268",20240129,7814698865,0.117563739376771
"269",20240129,7814700943,0.117563739376771
"270",20240129,7814700994,0.117037723492765
"271",20240129,7814701471,0.117038284254168
"272",20240129,7814701472,0.117172160505075
"273",20240129,7814701863,0.116979413418261
"274",20240129,7814701867,0.116721854304636
"275",20240129,7814702210,0.116545265348595
"276",20240129,7814702211,0.116959064327485
"277",20240129,7814702270,0.117058498236717
"278",20240129,7814702362,0.117289719109711
"279",20240129,7814702364,0.11716134997709
"280",20240129,7814702593,0.116966580976864
"281",20240129,7814703403,0.117218786541541
"282",20240129,7814703493,0.117647058823529
"283",20240129,7814703495,0.117647058823529
"284",20240129,7814704410,0.117216575389388
"285",20240129,7814704699,0.117229468133191
"286",20240129,7814704702,0.116871830983535
"287",20240129,7814704716,0.1171693243939
"288",20240129,7814704718,0.116974187548136
"289",20240129,7814704799,0.116844722432587
"290",20240129,7814705380,0.117170228445099
"291",20240129,7814706174,0.117123006144575
"292",20240129,7814706803,0.117388005980511
"293",20240129,7814706849,0.116980245336995
"294",20240129,7814707458,0.117258459601672
"295",20240129,7814708750,0.11712987975684
"296",20240129,7814708925,0.116778523489933
"297",20240129,7814709392,0.117038106252956
"298",20240129,7814710158,0.116985742010139
"299",20240129,7814710591,0.116947943903019
"300",20240129,7814710822,0.11754068716094
"301",20240129,7814711269,0.117229722141294
"302",20240129,7814711711,0.116996186255447
"303",20240129,7814711780,0.117162523324658
"304",20240129,7814711800,0.117163412127441
"305",20240129,7814711808,0.117181303727139
"306",20240129,7814711968,0.117256166217742
"307",20240129,7814711972,0.117141790552716
"308",20240129,7814712399,0.117213142541681
"309",20240129,7814712401,0.117299523985498
"310",20240129,7814712585,0.117179060850055
"311",20240129,7814712599,0.117163737028781
"312",20240129,7814712781,0.117332215754216
"313",20240129,7814712925,0.117042121407067
"314",20240129,7814712981,0.117376425073284
"315",20240129,7814714271,0.117153261383181
"316",20240129,7814714294,0.117328598149705
"317",20240129,7814714313,0.117026951607498
"318",20240129,7814714314,0.117114030817957
"319",20240129,7814715081,0.117647058823529
"320",20240129,7814715090,0.117060169739315
"321",20240129,7814715095,0.117042422976784
"322",20240129,7814715257,0.117315778592797
"323",20240129,7814715320,0.117163343467313
"324",20240129,7814715327,0.11701762599873
"325",20240129,7814715362,0.116995655000588
"326",20240129,7814715377,0.117026592817081
"327",20240129,7814715385,0.116846399135458
"328",20240129,7814715489,0.117003857295381
"329",20240129,7814715508,0.116949475754182
"330",20240129,7814715554,0.117593872992235
"331",20240129,7814715580,0.116952141513308
"332",20240129,7814715581,0.117107755562883
"333",20240129,7814715643,0.11723658253651
"334",20240129,7814715674,0.116814644433909
"335",20240129,7814715751,0.117173960893374
"336",20240129,7814715936,0.117508341088445
"337",20240129,7814715956,0.116604309596712
"338",20240129,7814716200,0.117067594461137
"339",20240129,7814716287,0.117657894602187
"340",20240129,7814716591,0.117377901423573
"341",20240129,7814716596,0.117142127268532
"342",20240129,7814716688,0.11754068716094
"343",20240129,7814716918,0.117036696089262
"344",20240129,7814716919,0.116613190730838
"345",20240129,7814716998,0.117149285203077
"346",20240129,7814717029,0.11624203821656
"347",20240129,7814717155,0.117199391171994
"348",20240129,7814717158,0.116855776493994
"349",20240129,7814717171,0.117128463476071
"350",20240129,7814717334,0.11706234084389
"351",20240129,7814717337,0.117138811417934
"352",20240129,7814717683,0.117127973469327
"353",20240129,7814717970,0.117058979071263
"354",20240129,7814718333,0.117126283778733
"355",20240129,7814720064,0.117647058823529
"356",20240129,7814723401,0.117147132385743
"357",20240129,7814724807,0.116912262258133
"358",20240129,7814727900,0.117537630057049
"359",20240129,7814728011,0.116751269035533
"360",20240129,7814728051,0.117123287671233
"361",20240129,7814728052,0.117314487632509
"362",20240129,7814728466,0.117647058823529
"363",20240129,7814728615,0.117184124633051
"364",20240129,7814729024,0.11696327080771
"365",20240129,7814729025,0.117105513598014
"366",20240129,7814729027,0.116991679764024
"367",20240129,7814729161,0.116483516483516
"368",20240129,7814729734,0.11703750771987
"369",20240129,7814730187,0.117085341454081
"370",20240129,7814730189,0.117132916462602
"371",20240129,7814730300,0.117043474942167
"372",20240129,7814730869,0.117066505598291
"373",20240129,7814730927,0.117197738783349
"374",20240129,7814743546,0.117126527784386
"375",20240130,7814767924,0.116975825676903
"376",20240130,7814769271,0.116994246517209
"377",20240130,7814770433,0.11716621253406
"378",20240130,7814770434,0.117248784083276
"379",20240130,7814770666,0.117567424081546
"380",20240130,7814770669,0.117611665836762
"381",20240130,7814770818,0.11697248413317
"382",20240130,7814770842,0.11708777557553
"383",20240130,7814772562,0.116816407158312
"384",20240130,7814772565,0.117056856187291
"385",20240130,7814772609,0.117336776037775
"386",20240130,7814772610,0.116866386536391
"387",20240130,7814773115,0.11726363444933
"388",20240130,7814773407,0.117647058823529
"389",20240130,7814773408,0.116756756756757
"390",20240130,7814773414,0.117572692793932
"391",20240130,7814773415,0.117059414549929
"392",20240130,7814773913,0.116713528934904
"393",20240130,7814773918,0.117019995470796
"394",20240130,7814775065,0.117141032927271
"395",20240130,7814777047,0.116634721943622
"396",20240130,7814777056,0.11703781512605
"397",20240130,7814777057,0.116954318692738
"398",20240130,7814777494,0.117338731738075
"399",20240130,7814777888,0.117389814196063
"400",20240130,7814777889,0.116938897824367
"401",20240130,7814777909,0.117109973779412
"402",20240130,7814778394,0.117115053025188
"403",20240130,7814778395,0.116872607191608
"404",20240130,7814779824,0.116756756756757
"405",20240130,7814779825,0.116476326920453
"406",20240130,7814779826,0.117647058823529
"407",20240130,7814780044,0.117113871469951
"408",20240130,7814780048,0.117321754250751
"409",20240130,7814780052,0.117181062981503
"410",20240130,7814780544,0.11719898547163
"411",20240130,7814780545,0.117298771674116
"412",20240130,7814781908,0.116937558579271
"413",20240130,7814781909,0.117040370609295
"414",20240130,7814781912,0.117245804594235
"415",20240130,7814782036,0.117647058823529
"416",20240130,7814783078,0.116889202961795
"417",20240130,7814783079,0.116835357222145
"418",20240130,7814783080,0.116708648194794
"419",20240130,7814783081,0.117230070768132
"420",20240130,7814783724,0.117343252443859
"421",20240130,7814783728,0.116845878136201
"422",20240130,7814783787,0.117593872992235
"423",20240130,7814783788,0.117304614674482
"424",20240130,7814783911,0.117291281818539
"425",20240130,7814783912,0.117191954991883
"426",20240130,7814783913,0.116972998086894
"427",20240130,7814783914,0.117083048101713
"428",20240130,7814783915,0.11700310510511
"429",20240130,7814783934,0.116754320562966
"430",20240130,7814785361,0.117274419445197
"431",20240130,7814785362,0.117182282750283
"432",20240130,7814785363,0.117134939759036
"433",20240130,7814785373,0.116995156816077
"434",20240130,7814785391,0.11754068716094
"435",20240130,7814785748,0.11726540893935
"436",20240130,7814786045,0.117134924706847
"437",20240130,7814786094,0.117015479501322
"438",20240130,7814786992,0.117160986317876
"439",20240130,7814787126,0.116939549424896
"440",20240130,7814787129,0.117141628523534
"441",20240130,7814787221,0.117298944630447
"442",20240130,7814787222,0.117037235794173
"443",20240130,7814787535,0.117017507832479
"444",20240130,7814787556,0.117074333930895
"445",20240130,7814787557,0.116981209635595
"446",20240130,7814787628,0.117472915248823
"447",20240130,7814787629,0.117647058823529
"448",20240130,7814787802,0.117647058823529
"449",20240130,7814787803,0.117132673322208
"450",20240130,7814790133,0.116708648194794
"451",20240130,7814791178,0.117149313957492
"452",20240130,7814791180,0.117086594262702
"453",20240130,7814791198,0.117172794634736
"454",20240130,7814791200,0.117099392378374
"455",20240130,7814792070,0.116960930129645
"456",20240130,7814792206,0.117046378042693
"457",20240130,7814792208,0.1175
"458",20240130,7814792210,0.117173117225767
"459",20240130,7814792788,0.116190476190476
"460",20240130,7814792791,0.116738041690596
"461",20240130,7814792972,0.117056227323197
"462",20240130,7814792974,0.117463617463617
"463",20240130,7814792993,0.116987897215141
"464",20240130,7814793079,0.11731363015432
"465",20240130,7814793082,0.117647058823529
"466",20240130,7814793102,0.117207550362966
"467",20240130,7814793148,0.117026412613489
"468",20240130,7814793149,0.117420596727623
"469",20240130,7814793469,0.117175958942489
"470",20240130,7814793471,0.117261471230881
"471",20240130,7814793891,0.117327556609225
"472",20240130,7814793893,0.117067780687475
"473",20240130,7814793897,0.117325632012455
"474",20240130,7814793898,0.117031700919444
"475",20240130,7814794195,0.117167610016517
"476",20240130,7814794205,0.116774322749853
"477",20240130,7814794353,0.117284188462309
"478",20240130,7814794735,0.117143015242357
"479",20240130,7814794739,0.117148089195378
"480",20240130,7814794740,0.117092175626143
"481",20240130,7814794753,0.117158885371972
"482",20240130,7814794763,0.117050143455925
"483",20240130,7814794764,0.116190476190476
"484",20240130,7814794765,0.117056856187291
"485",20240130,7814794766,0.116761497794312
"486",20240130,7814794976,0.11754068716094
"487",20240130,7814795291,0.117117117117117
"488",20240130,7814795295,0.117102947947856
"489",20240130,7814795328,0.11729638461549
"490",20240130,7814795329,0.117189606218189
"491",20240130,7814795433,0.117184354581079
"492",20240130,7814795446,0.116666666666667
"493",20240130,7814795754,0.117272222755891
"494",20240130,7814795799,0.117051775923757
"495",20240130,7814795800,0.11754068716094
"496",20240130,7814795932,0.116756756756757
"497",20240130,7814796161,0.116875184377411
"498",20240130,7814796162,0.11718764597074
"499",20240130,7814797015,0.117284188462309
"500",20240130,7814797241,0.117128463476071
"501",20240130,7814797630,0.117063328596454
"502",20240130,7814797651,0.117233838442687
"503",20240130,7814797997,0.117486338797814
"504",20240130,7814798239,0.117157189603716
"505",20240130,7814798265,0.117301653782628
"506",20240130,7814798319,0.117241648638677
"507",20240130,7814798552,0.117176010220248
"508",20240130,7814798572,0.117121069213955
"509",20240130,7814799008,0.1171165629797
"510",20240130,7814799816,0.116978377294156
"511",20240130,7814799817,0.116984750883396
"512",20240130,7814800334,0.116685250846316
"513",20240130,7814800950,0.116874262289082
"514",20240130,7814800987,0.1170817958104
"515",20240130,7814800988,0.116939866255802
"516",20240130,7814802051,0.117056856187291
"517",20240130,7814802324,0.117273367942566
"518",20240130,7814802371,0.116761820227098
"519",20240130,7814803225,0.11716412276475
"520",20240130,7814803226,0.117094017094017
"521",20240130,7814803227,0.117087423726987
"522",20240130,7814803329,0.117156235263802
"523",20240130,7814803574,0.117647058823529
"524",20240130,7814804352,0.116931081542136
"525",20240130,7814805201,0.117456168673414
"526",20240130,7814805473,0.117131519030405
"527",20240130,7814806033,0.11754068716094
"528",20240130,7814806346,0.117089434306234
"529",20240130,7814806507,0.117647058823529
"530",20240130,7814806521,0.117255914298316
"531",20240130,7814807366,0.117216055573171
"532",20240130,7814807756,0.117232928654494
"533",20240130,7814807857,0.116480793060719
"534",20240130,7814808193,0.116969448584605
"535",20240130,7814808203,0.117437722419929
"536",20240130,7814808300,0.11754068716094
"537",20240130,7814808303,0.116907360674769
"538",20240130,7814808578,0.11754068716094
"539",20240130,7814808800,0.117134177132307
"540",20240130,7814808806,0.116889815145594
"541",20240130,7814809210,0.116740088105727
"542",20240130,7814809632,0.117281210203695
"543",20240130,7814809699,0.11718511675209
"544",20240130,7814809775,0.117191870131847
"545",20240130,7814809833,0.116826336510794
"546",20240130,7814809835,0.116924168583475
"547",20240130,7814809842,0.116935483870968
"548",20240130,7814809906,0.117123251113762
"549",20240130,7814809907,0.116959064327485
"550",20240130,7814810306,0.117149067079764
"551",20240130,7814810314,0.117069358847948
"552",20240130,7814810430,0.117119642329261
"553",20240130,7814810551,0.117276514335338
"554",20240130,7814810552,0.116987270155587
"555",20240130,7814810553,0.116966580976864
"556",20240130,7814812382,0.117212832475625
"557",20240130,7814812680,0.117081335067608
"558",20240130,7814812685,0.116952637342994
"559",20240130,7814814156,0.116710078428216
"560",20240130,7814814158,0.117150098369993
"561",20240130,7814814564,0.117230924709449
"562",20240130,7814815159,0.117169751629285
"563",20240130,7814816382,0.117108195097796
"564",20240130,7814816383,0.116832151636978
"565",20240130,7814816423,0.117647058823529
"566",20240130,7814816425,0.116916755566639
"567",20240130,7814816965,0.117090048380134
"568",20240130,7814817097,0.11720661812849
"569",20240130,7814817379,0.117511520737327
"570",20240130,7814817682,0.117572692793932
"571",20240130,7814817947,0.117290469172326
"572",20240130,7814818304,0.11752187356823
"573",20240130,7814818379,0.117112027416164
"574",20240130,7814818628,0.1168
"575",20240130,7814821147,0.117190363963393
"576",20240130,7814821975,0.11711118805245
"577",20240130,7814821976,0.117106314948042
"578",20240130,7814822756,0.11624203821656
"579",20240130,7814822757,0.117529048573803
"580",20240130,7814824356,0.11701074011083
"581",20240130,7814824365,0.11624203821656
"582",20240130,7814830544,0.117166594188671
"583",20240130,7814834503,0.116971883634791
"584",20240130,7814840697,0.117246077259205
"585",20240130,7814840698,0.116562876825177
"586",20240130,7814844255,0.117007206708815
"587",20240130,7814847510,0.116972258971335
"588",20240130,7814847658,0.1168
"589",20240130,7814848241,0.116783795719407
"590",20240130,7814848242,0.117253849053959
"591",20240130,7814849791,0.116940956276691
"592",20240130,7814853964,0.117593872992235
"593",20240130,7814854897,0.117438464747601
"594",20240130,7814859768,0.117271530245811
"595",20240130,7814859901,0.116433701490736
"596",20240130,7814861635,0.117593872992235
"597",20240130,7814862071,0.117034948662921
"598",20240130,7814865223,0.11701490451585
"599",20240130,7814865224,0.117013819929955
"600",20240130,7814865499,0.117337519533817
"601",20240130,7814866760,0.116870752880376
"602",20240130,7814867610,0.116763955724065
"603",20240130,7814867760,0.117050493147321
"604",20240130,7814868942,0.116643753922562
"605",20240130,7814868957,0.11754068716094
"606",20240130,7814869879,0.116865581675708
"607",20240130,7814870793,0.117134881247784
"608",20240130,7814870848,0.11714235609681
"609",20240130,7814871787,0.116891461922852
"610",20240130,7814872092,0.117111124687732
"611",20240130,7814872195,0.116521737886358
"612",20240130,7814873087,0.116983560652835
"613",20240130,7814874200,0.117029298942234
"614",20240130,7814874218,0.116845878136201
"615",20240130,7814874443,0.117016485001351
"616",20240130,7814874457,0.117235475147299
"617",20240130,7814874490,0.116483516483516
"618",20240130,7814875302,0.117104139424297
"619",20240130,7814876425,0.117149205425757
"620",20240130,7814876445,0.117022887098459
"621",20240130,7814877359,0.117103181141371
"622",20240130,7814877376,0.117044585359494
"623",20240130,7814877567,0.117132941036996
"624",20240130,7814877573,0.117153568063896
"625",20240130,7814877943,0.116896201853181
"626",20240130,7814878000,0.117109769050858
"627",20240130,7814878010,0.11710487919155
"628",20240130,7814878071,0.117306475940252
"629",20240130,7814878343,0.117007997237059
"630",20240130,7814878347,0.117148076695644
"631",20240130,7814878358,0.1173539116352
"632",20240130,7814878376,0.117508975421154
"633",20240130,7814878379,0.117286458990497
"634",20240130,7814878490,0.117647058823529
"635",20240130,7814878659,0.117233809888238
"636",20240130,7814878672,0.117205691709266
"637",20240130,7814878850,0.117140629323078
"638",20240130,7814878853,0.117194860227973
"639",20240130,7814878861,0.116945318672912
"640",20240130,7814878917,0.116970536249093
"641",20240130,7814879038,0.116916488222698
"642",20240130,7814879104,0.117064355223617
"643",20240130,7814879113,0.117163462987531
"644",20240130,7814879234,0.117229129662522
"645",20240130,7814879235,0.117008735595978
"646",20240130,7814879240,0.117125416436939
"647",20240130,7814880226,0.117037376469424
"648",20240130,7814880245,0.117057177883048
"649",20240130,7814880269,0.117006464058744
"650",20240130,7814880302,0.116971103933093
"651",20240130,7814880604,0.117156342199492
"652",20240130,7814882657,0.117148965745189
"653",20240130,7814882909,0.116618075801749
"654",20240130,7814883771,0.117010354249274
"655",20240130,7814883773,0.117280091334131
"656",20240130,7814885261,0.117084340286271
"657",20240130,7814886172,0.117126485756823
"658",20240130,7814886873,0.117178300965535
"659",20240130,7814888421,0.117070647293285
"660",20240130,7814890917,0.117097881720312
"661",20240130,7814890929,0.117279921903645
"662",20240130,7814891883,0.11707386303418
"663",20240130,7814895024,0.117154896648663
"664",20240130,7814896598,0.117027135506604
"665",20240130,7814896617,0.117134698534678
"666",20240130,7814896757,0.116892634664712
"667",20240130,7814896864,0.116964979464979
"668",20240130,7814898123,0.117014269554116
"669",20240130,7814898422,0.116751269035533
"670",20240130,7814898781,0.1168430335097
"671",20240130,7814898782,0.116991944691148
"672",20240130,7814898783,0.11727078891258
"673",20240130,7814898829,0.117177734531095
"674",20240130,7814899201,0.117144819253379
"675",20240130,7814899424,0.117273857208777
"676",20240130,7814899614,0.117149837933605
"677",20240130,7814899626,0.117647058823529
"678",20240130,7814899682,0.116666666666667
"679",20240130,7814901096,0.117419813469691
"680",20240130,7814902616,0.11704970949528
"681",20240130,7814902627,0.116918767507003
"682",20240130,7814903070,0.117056856187291
"683",20240130,7814903108,0.116882866159187
"684",20240130,7814903132,0.11723444409944
"685",20240130,7814903172,0.11750305997552
"686",20240130,7814903412,0.117331245711217
"687",20240130,7814903556,0.11713958755094
"688",20240130,7814903566,0.116778523489933
"689",20240130,7814903569,0.117376294591484
"690",20240130,7814904203,0.117078326657766
"691",20240130,7814904220,0.116979981197952
"692",20240130,7814904258,0.117407992042088
"693",20240130,7814904460,0.117030774484692
"694",20240130,7814904514,0.117392411510059
"695",20240130,7814904583,0.116935283849589
"696",20240130,7814904592,0.116937564499484
"697",20240130,7814904593,0.117030145439733
